"session_id";"customer_id";"session_date";"session_start_time";"traffic_source";"landing_page";"pages_viewed";"session_duration_seconds";"device";"browser";"converted";"conversion_value";"campaign_id";"is_bounce"
113493;0;"2023-08-13";"20:11:23";"Paid_search";"Home";3;1079;"Desktop";"Safari";0;0.0;0;0
113494;3107;"2023-11-09";"00:16:56";"Paid_search";"Electronics";6;1379;"Mobile";"Safari";0;0.0;0;0
113495;0;"2023-02-04";"02:17:56";"Direct";"Electronics";0;1402;"Desktop";"";0;0.0;0;1
113496;3077;"2023-10-08";"05:22:30";"Referral";"Products";2;1028;"";"Chrome";0;0.0;0;1
113497;0;"2023-06-08";"17:39:36";"Email";"Products";7;250;"Desktop";"";0;0.0;0;0
113498;0;"2023-12-20";"10:06:47";"Email";"";5;1486;"Mobile";"Chrome";1;231.09;1008;1
113499;0;"2023-02-21";"11:30:45";"Email";"Electronics";6;1695;"Tablet";"Firefox";0;0.0;0;0
113500;3906;"2023-07-06";"15:00:51";"Social";"Electronics";15;0;"Desktop";"";0;0.0;0;0
113501;1940;"2024-03-17";"23:29:59";"Organic_search";"Home";14;146;"Mobile";"";0;0.0;0;1
113502;694;"2023-06-02";"14:43:51";"Social";"";13;1231;"";"Chrome";0;0.0;0;1
113503;4636;"2024-06-28";"21:12:24";"Organic_search";"Home";5;984;"Desktop";"Chrome";0;0.0;0;1
113504;1943;"2023-11-05";"06:28:03";"Paid_search";"Products";8;1474;"Desktop";"";0;0.0;0;1
113505;393;"2023-09-24";"00:18:19";"Social";"Electronics";9;432;"Tablet";"Firefox";0;0.0;0;0
113506;0;"2023-09-12";"21:34:33";"Paid_search";"Products";3;726;"Mobile";"Edge";0;0.0;0;1
113507;3201;"2023-07-29";"20:42:05";"Paid_search";"Home";9;1309;"Desktop";"";0;0.0;0;1
113508;0;"2024-09-19";"17:53:14";"Email";"Home";13;1058;"Mobile";"Edge";0;0.0;1047;0
113509;0;"2024-05-24";"01:35:26";"Organic_search";"Sale";4;814;"Mobile";"Safari";0;0.0;0;0
113510;4776;"2024-04-15";"15:27:09";"Paid_search";"Electronics";0;1640;"Mobile";"Safari";0;0.0;0;1
113511;501;"2023-06-20";"20:23:55";"Paid_search";"Home";4;134;"";"Firefox";0;0.0;0;0
113512;0;"2023-11-10";"05:02:38";"Direct";"Home";5;766;"Desktop";"Edge";0;0.0;0;0
113513;1526;"2023-06-24";"14:11:01";"Direct";"Products";15;274;"Desktop";"Chrome";0;0.0;0;1
113514;0;"2024-06-09";"23:18:19";"Direct";"";1;434;"";"Firefox";0;0.0;0;0
113515;0;"2023-01-19";"15:09:41";"Organic_search";"Electronics";8;810;"Desktop";"Chrome";0;0.0;0;0
113516;0;"2024-06-25";"20:18:59";"Social";"Sale";7;562;"Mobile";"Safari";0;0.0;0;1
113517;416;"2024-11-27";"18:11:46";"Organic_search";"Products";5;276;"Mobile";"Chrome";0;0.0;0;0
113518;0;"2024-07-12";"10:58:13";"Organic_search";"Electronics";0;958;"Mobile";"Firefox";0;0.0;0;1
113519;0;"2023-08-06";"10:41:48";"Organic_search";"Home";14;419;"Desktop";"Safari";0;0.0;0;0
113520;4602;"2024-07-06";"02:44:54";"Email";"Electronics";7;1372;"Mobile";"Chrome";0;0.0;0;0
113521;0;"2023-10-10";"";"Organic_search";"Products";4;1376;"Mobile";"Chrome";0;0.0;0;0
113522;2298;"2023-09-25";"13:51:51";"Paid_search";"";9;617;"Mobile";"";0;0.0;0;0
113523;0;"2023-07-13";"04:46:06";"Referral";"Sale";2;930;"Desktop";"";0;0.0;0;0
113524;0;"2023-09-25";"22:18:47";"Organic_search";"Products";15;780;"Mobile";"Firefox";0;0.0;0;1
113525;0;"2023-11-22";"11:20:21";"Direct";"Sale";14;1595;"";"Chrome";0;0.0;0;0
113526;0;"2023-12-19";"02:17:51";"Organic_search";"Sale";13;746;"Mobile";"Firefox";0;0.0;0;1
113527;0;"2023-04-09";"03:01:10";"Email";"Products";15;663;"Desktop";"Edge";0;0.0;1010;0
113528;461;"2023-07-16";"03:31:31";"Paid_search";"Electronics";9;83;"Mobile";"Chrome";0;0.0;0;1
113529;0;"2023-01-03";"13:57:17";"Social";"Sale";7;1254;"Mobile";"Chrome";0;0.0;0;0
113530;0;"2023-03-20";"05:21:12";"Email";"";9;162;"";"Safari";0;0.0;1037;0
113531;0;"2023-05-30";"04:18:54";"Organic_search";"";14;1112;"Mobile";"";0;0.0;0;1
113532;0;"2024-09-19";"07:12:12";"Paid_search";"Products";5;1001;"Mobile";"Safari";0;0.0;0;1
113533;4474;"2024-02-14";"04:57:20";"Organic_search";"Products";14;161;"";"Edge";0;0.0;0;0
113534;0;"2024-06-22";"00:28:22";"Social";"Sale";9;556;"Mobile";"Chrome";0;0.0;0;0
113535;0;"2023-03-19";"15:43:06";"Paid_search";"";15;584;"Tablet";"";0;0.0;0;0
113536;1977;"2023-01-05";"";"Email";"Home";13;417;"Mobile";"Safari";0;0.0;1003;0
113537;0;"2023-08-08";"16:01:49";"Direct";"Electronics";5;895;"Mobile";"Safari";0;0.0;0;0
113538;2006;"2023-11-30";"19:18:06";"Organic_search";"Products";14;1767;"Mobile";"Safari";0;0.0;0;0
113539;0;"2024-12-23";"14:49:57";"Social";"Electronics";9;1064;"Tablet";"Chrome";0;0.0;0;1
113540;724;"2023-03-02";"10:14:33";"Social";"Home";4;769;"Tablet";"Firefox";0;0.0;0;0
113541;0;"2023-04-23";"01:34:01";"Referral";"Sale";15;802;"Mobile";"Firefox";0;0.0;0;0
113542;0;"2023-12-28";"13:42:16";"Paid_search";"Electronics";13;947;"";"";0;0.0;0;0
113543;784;"2023-11-11";"00:26:43";"Paid_search";"Electronics";3;1262;"Mobile";"Firefox";0;0.0;0;1
113544;0;"2023-04-22";"04:45:29";"Organic_search";"Products";5;1769;"Desktop";"Chrome";0;0.0;0;0
113545;0;"2024-12-21";"14:39:47";"Social";"Electronics";3;620;"Desktop";"";1;467.26;0;1
113546;2173;"2024-10-28";"15:57:27";"Paid_search";"Sale";2;604;"";"Firefox";0;0.0;0;0
113547;3961;"2023-12-17";"22:08:36";"Organic_search";"Electronics";5;242;"Desktop";"Chrome";0;0.0;0;0
113548;0;"2023-11-24";"20:20:22";"Direct";"Home";6;756;"Desktop";"Edge";0;0.0;0;1
113549;0;"2023-12-02";"19:16:10";"Email";"Sale";10;806;"Mobile";"Safari";0;0.0;1027;0
113550;0;"2024-05-28";"";"Direct";"Sale";10;1759;"Desktop";"";0;0.0;0;0
113551;0;"2023-08-25";"19:35:39";"Direct";"Products";6;1783;"Desktop";"Chrome";0;0.0;0;0
113552;0;"2024-03-30";"08:48:30";"Paid_search";"Home";3;1238;"Tablet";"Firefox";0;0.0;0;0
113553;0;"2024-06-05";"07:57:30";"Paid_search";"";14;795;"Desktop";"Chrome";0;0.0;0;0
113554;0;"2024-06-17";"15:07:53";"Organic_search";"";1;1256;"Mobile";"Edge";0;0.0;0;0
113555;1476;"2024-04-06";"14:09:25";"Referral";"Home";9;194;"Desktop";"Chrome";0;0.0;0;1
113556;0;"2023-08-01";"";"Email";"Electronics";6;337;"";"Firefox";0;0.0;0;0
113557;1632;"2024-04-02";"09:51:07";"Paid_search";"Sale";9;1030;"Desktop";"Edge";0;0.0;0;0
113558;0;"2023-08-20";"04:21:11";"Social";"Sale";1;1680;"Mobile";"";0;0.0;0;1
113559;0;"2024-09-25";"";"Referral";"Sale";5;1156;"Desktop";"Safari";0;0.0;0;0
113560;420;"2023-04-20";"18:48:07";"Social";"Sale";11;1066;"Mobile";"Firefox";0;0.0;0;1
113561;3199;"2024-03-07";"10:25:51";"Paid_search";"Home";9;1131;"Tablet";"Chrome";0;0.0;0;0
113562;0;"2023-04-15";"21:51:06";"Email";"Electronics";8;698;"Desktop";"Firefox";0;0.0;1040;0
113563;0;"2024-07-11";"10:53:54";"Organic_search";"Sale";2;1065;"Tablet";"Safari";1;183.97;0;0
113564;0;"2024-11-11";"19:15:27";"Email";"Sale";15;955;"Desktop";"Safari";0;0.0;1007;1
113565;0;"2024-12-07";"";"Direct";"Products";8;1440;"Desktop";"Firefox";0;0.0;0;0
113566;0;"2023-06-23";"03:52:04";"Social";"";7;1692;"";"Safari";0;0.0;0;1
113567;0;"2023-10-07";"12:12:08";"Social";"Sale";11;34;"Tablet";"Chrome";0;0.0;0;1
113568;0;"2024-06-16";"22:22:44";"Social";"Sale";6;1258;"Mobile";"Firefox";0;0.0;0;0
113569;561;"2023-01-04";"19:10:24";"Paid_search";"Electronics";13;698;"Tablet";"Edge";0;0.0;0;0
113570;0;"2023-09-27";"23:11:40";"Email";"Sale";13;1582;"Tablet";"Chrome";0;0.0;1006;0
113571;4685;"2024-10-23";"11:25:05";"Organic_search";"Sale";5;0;"Desktop";"";0;0.0;0;0
113572;3676;"2024-02-19";"21:20:32";"Email";"Electronics";12;939;"Mobile";"Chrome";0;0.0;1034;0
113573;451;"2023-07-18";"13:59:38";"Social";"Sale";10;1175;"Mobile";"Chrome";0;0.0;0;0
113574;0;"2023-01-18";"20:56:32";"Email";"Electronics";5;203;"Mobile";"Safari";0;0.0;0;0
113575;4879;"2024-11-08";"16:59:47";"Social";"Electronics";14;1373;"Mobile";"Edge";0;0.0;0;0
113576;0;"2024-12-15";"13:59:14";"Social";"Sale";14;760;"Desktop";"";0;0.0;0;0
113577;1967;"2023-05-20";"15:58:38";"Paid_search";"Electronics";1;767;"";"";0;0.0;0;0
113578;1400;"2023-11-25";"06:49:09";"Email";"Electronics";6;0;"";"Firefox";0;0.0;0;1
113579;0;"2024-03-17";"21:22:35";"Organic_search";"";8;248;"Mobile";"Edge";0;0.0;0;1
113580;0;"2024-09-23";"10:44:01";"Organic_search";"";8;174;"Desktop";"Chrome";0;0.0;0;0
113581;0;"2024-05-23";"21:36:06";"Social";"Electronics";7;1055;"Mobile";"Safari";0;0.0;0;0
113582;0;"2023-07-12";"07:29:15";"Email";"Home";15;695;"Tablet";"Chrome";0;0.0;0;0
113583;0;"2024-02-28";"19:28:31";"Direct";"Sale";2;830;"Tablet";"Edge";0;0.0;0;0
113584;0;"2023-04-23";"20:24:35";"Social";"";3;583;"Desktop";"Chrome";0;0.0;0;0
113585;2254;"2024-12-04";"";"Email";"Home";1;1668;"Desktop";"Safari";0;0.0;0;1
113586;0;"2024-04-06";"20:30:50";"Social";"";12;480;"Desktop";"Edge";0;0.0;0;0
113587;0;"2024-02-03";"14:35:28";"Social";"Sale";11;0;"";"Chrome";0;0.0;0;0
113588;0;"2023-03-03";"03:27:52";"Social";"Sale";12;1561;"";"Chrome";0;0.0;0;1
113589;0;"2023-01-13";"18:26:19";"Email";"Products";15;178;"Mobile";"";0;0.0;1020;1
113590;0;"2024-10-12";"05:20:28";"Email";"";8;371;"Mobile";"Firefox";0;0.0;1036;0
113591;3958;"2024-12-18";"21:23:45";"Organic_search";"Sale";5;906;"Mobile";"Firefox";0;0.0;0;0
113592;947;"2024-11-10";"02:57:13";"Organic_search";"Sale";1;1588;"Mobile";"Chrome";0;0.0;0;0
113593;0;"2024-10-19";"23:43:51";"Social";"Products";15;1504;"Tablet";"Chrome";0;0.0;0;0
113594;4124;"2023-05-30";"19:19:05";"Social";"Products";9;995;"Desktop";"";0;0.0;0;1
113595;0;"2024-03-24";"12:24:33";"Referral";"Electronics";1;36;"Desktop";"";0;0.0;0;1
113596;0;"2024-01-08";"15:37:33";"Email";"";0;1341;"Mobile";"Firefox";0;0.0;0;1
113597;0;"2023-01-25";"09:49:56";"Email";"Electronics";4;566;"Desktop";"Chrome";0;0.0;0;0
113598;611;"2024-07-03";"";"Social";"";0;1265;"Desktop";"Chrome";0;0.0;0;1
113599;0;"2024-03-09";"07:53:10";"Organic_search";"Sale";3;1177;"Desktop";"Chrome";0;0.0;0;1
113600;0;"2024-10-12";"17:50:46";"Organic_search";"";10;1363;"Mobile";"Chrome";1;280.7;0;1
113601;0;"2024-11-29";"";"Paid_search";"Sale";4;179;"Tablet";"Chrome";0;0.0;0;0
113602;0;"2024-12-16";"08:22:36";"Email";"Products";6;1236;"Desktop";"Edge";0;0.0;1023;0
113603;0;"2023-06-10";"18:40:49";"Paid_search";"Home";15;1448;"Desktop";"Firefox";0;0.0;0;1
113604;0;"2024-12-16";"12:01:52";"Organic_search";"Sale";6;607;"Desktop";"Safari";0;0.0;0;1
113605;0;"2023-12-28";"11:00:15";"Paid_search";"Home";15;721;"Desktop";"";0;0.0;0;0
113606;0;"2024-03-02";"16:44:47";"Direct";"Home";7;637;"Mobile";"Safari";0;0.0;0;1
113607;3170;"2024-07-18";"17:52:24";"Email";"";0;299;"Mobile";"Edge";1;433.62;0;0
113608;0;"2024-08-13";"";"Referral";"Electronics";6;1599;"Mobile";"Chrome";0;0.0;0;0
113609;0;"2023-01-03";"04:36:45";"Paid_search";"Sale";4;0;"Tablet";"Chrome";0;0.0;0;0
113610;0;"2024-06-26";"09:03:21";"Referral";"Sale";13;0;"Desktop";"Safari";0;0.0;0;0
113611;0;"2023-04-04";"05:16:39";"Organic_search";"Home";13;879;"Mobile";"";0;0.0;0;0
113612;0;"2024-05-01";"09:22:53";"Paid_search";"Products";4;130;"Desktop";"Chrome";0;0.0;0;0
113613;0;"2024-08-24";"23:22:06";"Organic_search";"Sale";2;819;"Mobile";"";0;0.0;0;0
113614;3533;"2024-09-20";"20:40:35";"Social";"Home";4;191;"Mobile";"Firefox";0;0.0;0;1
113615;369;"2023-07-16";"20:03:53";"Paid_search";"Electronics";15;431;"Mobile";"Chrome";0;0.0;0;1
113616;0;"2023-08-09";"00:55:30";"Paid_search";"Electronics";8;732;"Desktop";"Firefox";0;0.0;0;0
113617;0;"2024-05-28";"06:40:27";"Direct";"Electronics";9;1593;"Desktop";"Firefox";0;0.0;0;0
113618;486;"2024-10-31";"20:59:07";"Organic_search";"Sale";12;685;"Desktop";"Safari";0;0.0;0;1
113619;630;"2024-03-28";"00:46:24";"Organic_search";"Home";4;520;"Desktop";"";0;0.0;0;1
113620;0;"2023-05-16";"00:42:05";"Paid_search";"Sale";13;0;"Mobile";"Chrome";0;0.0;0;1
113621;0;"2024-10-19";"10:47:27";"Paid_search";"Home";11;1045;"Mobile";"Safari";0;0.0;0;1
113622;0;"2023-01-27";"02:00:10";"Organic_search";"Sale";15;938;"Mobile";"Edge";0;0.0;0;0
113623;2374;"2023-02-13";"18:26:01";"Paid_search";"Electronics";2;1617;"Desktop";"Chrome";0;0.0;0;0
113624;1361;"2024-04-03";"22:28:13";"Referral";"Home";1;1364;"Desktop";"Safari";0;0.0;0;0
113625;0;"2024-03-26";"02:51:50";"Social";"";9;0;"Desktop";"Safari";0;0.0;0;0
113626;821;"2024-10-03";"08:56:51";"Email";"Home";4;970;"Mobile";"";0;0.0;0;1
113627;0;"2024-06-27";"21:53:17";"Organic_search";"";0;24;"Mobile";"Edge";0;0.0;0;0
113628;0;"2023-03-27";"21:45:05";"Referral";"Sale";12;133;"";"Edge";0;0.0;0;0
113629;0;"2023-03-07";"17:04:02";"Social";"Products";11;130;"";"Edge";0;0.0;0;0
113630;0;"2024-09-07";"03:22:11";"Direct";"Home";7;573;"Tablet";"Firefox";0;0.0;0;0
113631;4154;"2023-05-10";"";"Organic_search";"";12;1154;"Mobile";"Chrome";0;0.0;0;0
113632;913;"2024-06-04";"14:00:35";"Social";"Sale";11;0;"";"Chrome";0;0.0;0;1
113633;0;"2023-11-04";"08:44:42";"Social";"Products";2;1629;"Tablet";"Edge";0;0.0;0;0
113634;3922;"2023-04-19";"22:50:40";"Organic_search";"Sale";3;471;"";"Edge";0;0.0;0;0
113635;0;"2023-08-13";"02:08:19";"Paid_search";"Electronics";2;1294;"Tablet";"";0;0.0;0;1
113636;1017;"2024-05-08";"01:02:56";"Paid_search";"Electronics";7;1028;"Mobile";"Safari";0;0.0;0;1
113637;1248;"2023-04-19";"14:09:14";"Paid_search";"Sale";5;1550;"Mobile";"Edge";0;0.0;0;0
113638;4227;"2023-03-05";"12:58:04";"Direct";"Products";0;941;"Mobile";"Chrome";0;0.0;0;0
113639;0;"2024-06-11";"16:06:52";"Direct";"";13;1301;"Tablet";"Edge";0;0.0;0;1
113640;4575;"2024-08-27";"04:17:22";"Direct";"Products";8;365;"";"";0;0.0;0;1
113641;0;"2023-07-27";"06:17:27";"Direct";"Electronics";5;145;"Mobile";"Safari";0;0.0;0;1
113642;3994;"2023-05-02";"22:32:43";"Paid_search";"";8;1454;"Desktop";"Chrome";0;0.0;0;0
113643;1475;"2024-04-05";"06:09:05";"Organic_search";"";10;1278;"Tablet";"";0;0.0;0;1
113644;0;"2023-06-01";"12:12:12";"Direct";"";10;1730;"Desktop";"Firefox";0;0.0;0;1
113645;0;"2024-01-08";"11:38:28";"Paid_search";"";6;694;"Desktop";"Firefox";0;0.0;0;0
113646;0;"2023-11-20";"16:35:43";"Organic_search";"Sale";14;1435;"Desktop";"";0;0.0;0;0
113647;0;"2024-06-01";"22:48:28";"Paid_search";"Products";8;1717;"Mobile";"Chrome";0;0.0;0;0
113648;0;"2023-10-11";"20:55:08";"Email";"Products";11;1172;"";"Chrome";0;0.0;1044;1
113649;0;"2023-08-13";"02:35:34";"Social";"Home";13;967;"Mobile";"Safari";0;0.0;0;1
113650;0;"2023-06-25";"";"Organic_search";"Products";14;1665;"Desktop";"Chrome";0;0.0;0;1
113651;2327;"2024-04-15";"06:14:28";"Organic_search";"";4;806;"Mobile";"";0;0.0;0;0
113652;0;"2023-07-17";"";"Referral";"Products";2;236;"Mobile";"Edge";0;0.0;0;0
113653;0;"2024-01-12";"13:21:57";"Social";"Electronics";12;179;"Mobile";"";0;0.0;0;1
113654;0;"2023-10-22";"13:51:30";"Social";"Electronics";4;670;"Mobile";"Safari";0;0.0;0;1
113655;0;"2024-01-02";"11:06:11";"Paid_search";"";4;605;"Tablet";"Chrome";0;0.0;0;1
113656;4281;"2024-05-17";"";"Direct";"Products";14;172;"Desktop";"Safari";0;0.0;0;0
113657;0;"2023-03-10";"08:56:50";"Social";"";3;681;"Mobile";"";0;0.0;0;1
113658;4909;"2023-10-28";"";"Paid_search";"Products";13;972;"Desktop";"";0;0.0;0;1
113659;1093;"2024-06-01";"20:51:38";"Referral";"Home";6;676;"Tablet";"Safari";0;0.0;0;0
113660;0;"2023-04-08";"15:41:07";"Email";"";1;454;"Tablet";"Chrome";0;0.0;1019;0
113661;1380;"2023-11-20";"18:21:02";"Referral";"Electronics";1;176;"Desktop";"Edge";0;0.0;0;0
113662;1551;"2024-11-08";"05:31:09";"Organic_search";"Sale";8;315;"Tablet";"";0;0.0;0;1
113663;0;"2023-03-23";"20:45:57";"Paid_search";"Home";12;1466;"Mobile";"";0;0.0;0;0
113664;1689;"2023-03-09";"13:02:11";"Email";"";9;1078;"Desktop";"Edge";0;0.0;1016;0
113665;369;"2024-04-23";"01:12:06";"Paid_search";"Home";3;72;"Mobile";"Chrome";0;0.0;0;0
113666;0;"2023-12-22";"16:32:36";"Paid_search";"Sale";2;594;"Mobile";"Edge";0;0.0;0;1
113667;0;"2024-01-24";"22:57:07";"Referral";"Home";10;342;"Tablet";"";0;0.0;0;1
113668;0;"2024-04-25";"07:09:47";"Referral";"Products";5;1286;"Desktop";"Chrome";0;0.0;0;1
113669;2285;"2024-11-26";"03:46:26";"Referral";"Sale";12;1721;"Tablet";"Safari";0;0.0;0;1
113670;2279;"2024-04-07";"01:16:00";"Organic_search";"Products";10;1357;"Mobile";"";0;0.0;0;0
113671;1017;"2023-07-02";"07:09:05";"Referral";"Products";6;30;"Desktop";"Chrome";0;0.0;0;0
113672;0;"2023-06-23";"06:13:48";"Paid_search";"Home";8;833;"Tablet";"Edge";0;0.0;0;1
113673;0;"2023-03-21";"23:00:19";"Direct";"Products";1;77;"Tablet";"Safari";0;0.0;0;1
113674;0;"2023-07-06";"00:42:54";"Organic_search";"";8;569;"Desktop";"";0;0.0;0;1
113675;0;"2024-08-04";"20:04:01";"Paid_search";"";15;1352;"Desktop";"Firefox";0;0.0;0;0
113676;0;"2024-04-04";"17:06:03";"Referral";"";2;740;"";"Safari";0;0.0;0;0
113677;0;"2024-04-18";"22:27:56";"Referral";"Electronics";8;649;"Desktop";"Chrome";0;0.0;0;0
113678;3861;"2024-10-07";"18:53:20";"Social";"";4;794;"Tablet";"Safari";0;0.0;0;1
113679;0;"2024-02-01";"17:42:01";"Social";"";7;1572;"Tablet";"Edge";0;0.0;0;1
113680;0;"2023-02-10";"09:05:48";"Email";"Products";14;366;"Mobile";"";0;0.0;0;1
113681;0;"2024-01-07";"07:01:59";"Social";"Products";6;1299;"Mobile";"Firefox";0;0.0;0;1
113682;2495;"2024-10-18";"02:22:50";"Paid_search";"Sale";8;974;"Desktop";"Safari";0;0.0;0;1
113683;0;"2024-10-01";"03:31:56";"Email";"Sale";5;74;"";"Edge";0;0.0;1040;0
113684;0;"2023-07-17";"15:23:22";"Email";"";2;0;"Tablet";"Safari";0;0.0;0;0
113685;0;"2024-05-04";"22:43:39";"Email";"";5;1470;"Mobile";"Edge";0;0.0;1000;0
113686;3034;"2024-11-21";"07:13:38";"Social";"Sale";4;673;"Desktop";"Safari";0;0.0;0;0
113687;1880;"2023-09-06";"09:26:44";"Email";"Electronics";7;1710;"Desktop";"Firefox";0;0.0;0;0
113688;0;"2023-03-09";"22:28:35";"Paid_search";"Home";9;306;"Mobile";"Chrome";0;0.0;0;0
113689;0;"2024-03-29";"02:01:34";"Organic_search";"Electronics";6;1668;"Desktop";"Edge";0;0.0;0;1
113690;0;"2023-03-21";"22:12:05";"Paid_search";"";9;1640;"Mobile";"Edge";1;171.22;0;0
113691;0;"2024-07-18";"11:18:16";"Social";"";1;637;"Mobile";"Chrome";0;0.0;0;0
113692;0;"2023-01-31";"11:16:33";"Social";"";2;1782;"Desktop";"Chrome";0;0.0;0;0
113693;0;"2024-08-31";"03:03:44";"Paid_search";"Electronics";6;171;"Tablet";"Firefox";0;0.0;0;0
113694;516;"2024-03-31";"18:00:30";"Paid_search";"Products";14;1357;"Mobile";"Edge";0;0.0;0;0
113695;0;"2023-09-06";"";"Organic_search";"Products";2;1322;"";"Safari";0;0.0;0;0
113696;3103;"2023-04-13";"05:44:08";"Direct";"Products";4;1569;"Mobile";"Chrome";0;0.0;0;0
113697;0;"2024-10-12";"11:30:42";"Organic_search";"Home";6;1160;"Desktop";"";0;0.0;0;1
113698;0;"2024-01-01";"";"Organic_search";"Electronics";13;1604;"Tablet";"Safari";0;0.0;0;1
113699;0;"2024-07-21";"12:14:51";"Social";"Products";12;1653;"Tablet";"Firefox";0;0.0;0;0
113700;0;"2024-10-18";"08:30:05";"Organic_search";"";10;1694;"Desktop";"Chrome";0;0.0;0;0
113701;0;"2023-12-18";"22:07:09";"Direct";"Home";14;1261;"Mobile";"Firefox";0;0.0;0;1
113702;3174;"2023-04-27";"14:40:55";"Organic_search";"Sale";13;1022;"Desktop";"Safari";0;0.0;0;0
113703;0;"2024-09-24";"16:11:02";"Social";"Sale";12;110;"Mobile";"Chrome";0;0.0;0;0
113704;0;"2023-10-31";"10:04:44";"Email";"Home";15;753;"Tablet";"Safari";0;0.0;1046;0
113705;0;"2023-04-08";"09:06:21";"Organic_search";"";2;1771;"Tablet";"Safari";0;0.0;0;0
113706;0;"2023-12-26";"01:58:05";"Organic_search";"";8;455;"Desktop";"Safari";0;0.0;0;0
113707;0;"2024-01-31";"20:06:30";"Direct";"Products";2;344;"Desktop";"Firefox";0;0.0;0;0
113708;0;"2024-10-18";"22:15:09";"Referral";"";15;101;"Desktop";"Firefox";0;0.0;0;0
113709;0;"2024-05-22";"01:13:53";"Paid_search";"Sale";5;1350;"Mobile";"";0;0.0;0;1
113710;0;"2023-08-12";"19:37:23";"Direct";"Electronics";1;1727;"Tablet";"Safari";0;0.0;0;0
113711;0;"2024-02-29";"";"Social";"Products";12;1075;"Desktop";"";0;0.0;0;0
113712;0;"2024-05-03";"04:38:03";"Referral";"Sale";1;1481;"Tablet";"Chrome";0;0.0;0;0
113713;0;"2023-06-09";"10:37:00";"Direct";"Home";6;1481;"Mobile";"Chrome";0;0.0;0;1
113714;0;"2024-05-07";"17:07:10";"Email";"Sale";11;1455;"Desktop";"Chrome";0;0.0;0;0
113715;0;"2024-12-25";"";"Social";"Sale";3;1465;"Mobile";"Chrome";0;0.0;0;0
113716;3156;"2023-03-11";"";"Paid_search";"Sale";1;1068;"Desktop";"Chrome";0;0.0;0;1
113717;1811;"2024-05-13";"06:12:51";"Email";"Sale";4;1336;"Mobile";"Chrome";0;0.0;1028;1
113718;818;"2024-02-19";"11:34:38";"Organic_search";"";4;207;"Desktop";"Edge";0;0.0;0;0
113719;293;"2024-08-14";"15:36:51";"Referral";"Sale";7;129;"Mobile";"";0;0.0;0;0
113720;0;"2024-04-06";"04:16:04";"Referral";"Electronics";8;988;"Desktop";"Edge";0;0.0;0;0
113721;0;"2024-01-20";"06:18:26";"Social";"Sale";15;699;"Mobile";"Chrome";0;0.0;0;0
113722;483;"2024-07-26";"16:05:23";"Referral";"Home";9;1661;"";"Chrome";0;0.0;0;0
113723;753;"2023-01-20";"13:16:10";"Direct";"";15;285;"Mobile";"";0;0.0;0;0
113724;0;"2023-12-15";"08:39:58";"Email";"Sale";7;1139;"Mobile";"Firefox";0;0.0;0;0
113725;0;"2024-10-30";"07:29:28";"Organic_search";"Products";2;1066;"";"Edge";0;0.0;0;0
113726;0;"2023-12-31";"03:43:45";"Email";"";4;405;"Desktop";"Edge";0;0.0;1020;0
113727;0;"2023-04-16";"13:13:26";"Email";"";8;896;"Mobile";"";0;0.0;0;0
113728;0;"2024-02-14";"13:09:51";"Organic_search";"";10;1416;"Desktop";"";0;0.0;0;1
113729;0;"2024-11-12";"01:39:54";"Paid_search";"Electronics";8;1646;"Mobile";"Chrome";0;0.0;0;0
113730;4186;"2023-01-23";"";"Direct";"Home";15;1178;"Desktop";"Edge";0;0.0;0;1
113731;0;"2024-05-03";"23:35:38";"Direct";"";14;564;"Mobile";"Edge";0;0.0;0;0
113732;1495;"2024-05-21";"14:32:25";"Paid_search";"Electronics";1;1724;"Mobile";"Firefox";0;0.0;0;0
113733;667;"2023-05-15";"03:19:07";"Referral";"Products";3;1371;"Desktop";"Chrome";0;0.0;0;1
113734;711;"2023-07-25";"22:06:50";"Paid_search";"";7;125;"";"Chrome";0;0.0;0;0
113735;0;"2024-06-03";"13:40:42";"Direct";"Home";4;1297;"Tablet";"Chrome";0;0.0;0;0
113736;4945;"2024-01-03";"15:06:32";"Paid_search";"Products";2;373;"";"Firefox";0;0.0;0;1
113737;4163;"2024-02-03";"02:24:50";"Organic_search";"Electronics";13;494;"Desktop";"Firefox";0;0.0;0;0
113738;1503;"2023-11-19";"19:10:57";"Direct";"Home";12;951;"Mobile";"Chrome";0;0.0;0;0
113739;0;"2024-10-31";"08:12:20";"Organic_search";"Home";4;337;"Desktop";"";0;0.0;0;0
113740;0;"2024-12-11";"22:19:50";"Paid_search";"Electronics";13;595;"Mobile";"";0;0.0;0;0
113741;0;"2024-04-05";"23:40:57";"Organic_search";"Products";4;585;"Desktop";"Edge";0;0.0;0;0
113742;0;"2024-06-18";"18:57:54";"Social";"Products";12;849;"Mobile";"";0;0.0;0;0
113743;0;"2023-03-02";"18:33:41";"Referral";"Electronics";9;1647;"Mobile";"Edge";0;0.0;0;0
113744;0;"2024-06-04";"05:22:29";"Email";"";15;1445;"Desktop";"Chrome";0;0.0;1019;0
113745;0;"2024-05-01";"";"Direct";"Products";3;1416;"Mobile";"Firefox";0;0.0;0;1
113746;0;"2023-05-14";"20:47:07";"Email";"Products";7;379;"Desktop";"Chrome";1;343.19;1041;0
113747;0;"2024-10-13";"19:16:22";"Organic_search";"Sale";4;727;"Mobile";"";0;0.0;0;0
