transaction_id,customer_id,transaction_date,revenue,quantity,product_category,discount_applied,payment_method,order_status,source_channel,campaign_id
17072,4683,2023-04-07,481.21,7.0,Home & Garden,0.18,,COMPLETED,email,
17073,1293,04-06-2023,255.01,8.0,Clothing,0.25,PAYPAL,Pending,organic,
17074,4055,03-12-2023,96.93,2.0,Home & Garden,0.26,Debit,Refunded,direct,1023.0
17075,2109,05/12/2024,283.38,8.0,electronics,,Credit Card,Completed,paid_search,1011.0
17076,1417,03/09/2024,126.47,9.0,Clothing,0.28,PayPal,Cancelled,direct,
17077,319,01/18/2024,417.45,8.0,,,PAYPAL,Completed,organic,
17078,326,2024-01-10,86.09,6.0,Clothing,,Credit Card,Pending,paid_search,
17079,4711,02/16/2024,46.06,8.0,CLOTHING,0.12,Credit Card,COMPLETED,paid_search,
17080,3046,03-25-2023,165.85,4.0,Electronics,0.09,,Completed,Email,1031.0
17081,144,2024-11-25,62.68,4.0,CLOTHING,,Debit,completed,EMAIL,
17082,2922,2024-01-30,388.89,7.0,,,PayPal,completed,paid_search,
17083,2564,09-17-2024,326.16,3.0,electronics,,credit card,Completed,EMAIL,
17084,3802,12/04/2024,-50,9.0,,0.3,PayPal,Completed,paid_search,1042.0
17085,239,22-09-2023,374.18,5.0,CLOTHING,,PayPal,Completed,EMAIL,
17086,700,10-07-2023,347.88,6.0,electronics,0.23,PayPal,Completed,email,
17087,3650,04-27-2024,48.41,7.0,Electronics,,credit card,Pending,email,1034.0
17088,1029,08/29/2023,N/A,10.0,Home & Garden,,PayPal,completed,organic,
17089,1169,2024/03/17,271.4,9.0,CLOTHING,0.0,Debit,Refunded,EMAIL,1034.0
17090,4531,2023/04/07,321.52,8.0,Home & Garden,0.25,credit card,Pending,Email,
17091,3506,08-25-2024,330.26,7.0,Home & Garden,,PAYPAL,Cancelled,paid_search,
17092,3562,08/14/2023,171.79,2.0,CLOTHING,0.08,PayPal,Refunded,EMAIL,1043.0
17093,2495,05-28-2024,124.16,7.0,Home & Garden,,Credit Card,completed,social,1034.0
17094,436,2023/08/31,384.39,10.0,CLOTHING,0.27,Debit,Cancelled,direct,
17095,2834,03-29-2023,410.75,9.0,electronics,,,COMPLETED,direct,
17096,2901,2023/12/16,286.57,1.0,Electronics,0.04,PAYPAL,Completed,email,1037.0
17097,1930,2023-10-19,181.8,10.0,Electronics,0.08,Debit,completed,paid_search,
17098,2613,13-03-2024,36.71,1.0,Electronics,0.26,Debit,Cancelled,,
17099,766,2024/11/19,73.92,3.0,Electronics,0.28,,Pending,paid_search,
17100,2066,2023-07-14,231.39,9.0,Home & Garden,0.13,,Completed,organic,
17101,2502,2023-02-27,347.31,10.0,Home & Garden,0.13,credit card,Completed,organic,
17102,3074,07-28-2023,29.45,1.0,,0.29,PayPal,Refunded,direct,1044.0
17103,2327,05-29-2024,382.37,8.0,electronics,,Credit Card,Pending,,1017.0
17104,4099,2024-12-15,352.35,9.0,CLOTHING,0.29,Credit Card,COMPLETED,direct,
17105,4846,20-11-2023,94.18,7.0,Clothing,0.12,Debit,Completed,,
17106,485,05/26/2023,448.02,6.0,,0.29,credit card,Completed,direct,1019.0
17107,880,27-08-2024,391.12,6.0,electronics,0.21,PAYPAL,completed,Email,
17108,1889,04-26-2024,368.44,1.0,Clothing,0.22,credit card,completed,social,1016.0
17109,1907,04-13-2023,355.91,2.0,electronics,0.07,Debit,Cancelled,social,1012.0
17110,2615,2023/01/08,266.84,9.0,electronics,0.13,PAYPAL,Refunded,direct,1027.0
17111,1000,07/25/2023,311.51,1.0,electronics,0.04,PayPal,Cancelled,organic,1030.0
17112,4941,03/08/2023,133.93,5.0,Electronics,0.27,PayPal,Refunded,organic,
17113,1913,04/02/2024,499.09,7.0,electronics,0.16,PayPal,Pending,organic,
17114,2363,11-02-2023,408.71,7.0,Electronics,,PAYPAL,Cancelled,email,
17115,1297,2024-04-09,64.6,4.0,Electronics,0.17,Credit Card,Cancelled,organic,
17116,2857,08-20-2023,233.25,1.0,Clothing,0.24,,Pending,email,
17117,1642,04/10/2023,387.26,2.0,Electronics,0.06,Debit,completed,email,
17118,2230,29-07-2024,57.69,3.0,Clothing,,PAYPAL,Completed,paid_search,1011.0
17119,2082,12-11-2024,412.69,4.0,Home & Garden,0.28,PayPal,completed,organic,1035.0
17120,1386,2023/06/19,222.67,5.0,Clothing,,Debit,Cancelled,email,
17121,2934,12/02/2024,79.11,7.0,,,,completed,EMAIL,
17122,264,2023-11-03,298.98,4.0,,0.3,Debit,completed,EMAIL,
17123,3614,02-14-2024,387.73,5.0,CLOTHING,0.01,PAYPAL,completed,direct,
17124,1042,10/31/2023,127.2,5.0,Electronics,0.19,PayPal,Cancelled,Email,1025.0
17125,2311,18-06-2024,37.58,6.0,Clothing,0.2,Credit Card,Pending,social,
17126,695,2023-03-24,43.26,4.0,,0.08,credit card,Pending,EMAIL,1006.0
17127,2517,12-21-2024,359.92,5.0,Electronics,0.1,,completed,,1020.0
17128,4713,2023/05/05,434.21,5.0,electronics,0.1,PayPal,Completed,Email,1024.0
17129,1168,07-08-2024,326.29,7.0,CLOTHING,0.21,Debit,Completed,,
17130,2595,17-10-2023,296.75,10.0,Clothing,0.1,,completed,paid_search,
17131,4361,18-07-2024,429.32,3.0,Clothing,0.22,credit card,completed,EMAIL,1002.0
17132,3904,12-01-2024,475.3,5.0,,0.2,PayPal,Cancelled,EMAIL,1036.0
17133,2496,11-02-2023,157.17,10.0,,0.29,PAYPAL,completed,paid_search,1005.0
17134,4766,2023-01-23,277.17,7.0,Clothing,0.01,PayPal,Pending,paid_search,
17135,1807,12/01/2024,130.55,10.0,Clothing,0.25,PayPal,COMPLETED,,1033.0
17136,4660,05-27-2023,128.39,2.0,electronics,0.07,,completed,social,
17137,2050,2024-03-09,102.86,2.0,,0.03,PayPal,COMPLETED,,
17138,3095,2024-09-19,390.53,7.0,Home & Garden,,PAYPAL,Cancelled,Email,1030.0
17139,547,11/03/2023,482.69,5.0,Clothing,0.12,PAYPAL,Refunded,email,1008.0
17140,531,06/08/2024,465.03,6.0,Clothing,0.02,Debit,Refunded,organic,
17141,2132,2023/12/27,246.0,3.0,Electronics,,credit card,Refunded,direct,
17142,4413,2024/08/19,490.92,3.0,electronics,0.03,,Cancelled,organic,
17143,601,23-12-2023,N/A,2.0,Home & Garden,0.04,credit card,Pending,,1046.0
17144,1282,06-07-2023,143.21,5.0,,0.29,PayPal,Cancelled,social,
17145,1735,07-05-2023,252.8,6.0,Home & Garden,0.15,Credit Card,COMPLETED,Email,
17146,161,15-03-2023,301.34,7.0,electronics,0.14,credit card,Cancelled,paid_search,
17147,2938,04/13/2024,129.68,4.0,CLOTHING,0.26,credit card,Refunded,Email,
17148,3485,2024/06/10,201.12,5.0,,0.05,,COMPLETED,organic,
17149,1198,10-08-2023,181.67,3.0,CLOTHING,0.15,PayPal,COMPLETED,direct,1015.0
17150,1408,06/25/2024,355.3,6.0,Electronics,,Credit Card,Refunded,,1008.0
17151,524,12/24/2023,255.77,9.0,electronics,0.28,PayPal,Pending,social,1038.0
17152,3522,2024/04/24,170.15,5.0,Clothing,0.27,credit card,Pending,paid_search,
17153,4110,2024/07/01,0,8.0,Electronics,0.06,PAYPAL,Completed,organic,
17154,3752,2023/05/25,78.28,2.0,electronics,0.01,PayPal,Completed,,
17155,1677,29-09-2023,,8.0,Electronics,,credit card,Refunded,paid_search,
17156,326,12/10/2024,175.68,8.0,CLOTHING,0.04,,completed,social,
17157,3170,06/21/2023,,7.0,Clothing,0.04,Debit,Refunded,,
17158,566,2024/10/08,33.05,10.0,CLOTHING,,credit card,Cancelled,,1046.0
17159,4700,03-27-2023,404.45,4.0,CLOTHING,0.01,PAYPAL,COMPLETED,,1008.0
17160,2897,06/30/2024,300.25,10.0,Clothing,,PayPal,Cancelled,social,
17161,2739,24-03-2023,196.1,1.0,,0.01,Credit Card,Pending,social,
17162,4924,08-10-2024,64.05,8.0,Home & Garden,,Credit Card,Cancelled,Email,1044.0
17163,1065,03-12-2023,319.71,8.0,Clothing,,PayPal,Cancelled,,1032.0
17164,893,04/24/2024,66.07,2.0,Clothing,0.29,credit card,Completed,,
17165,3315,2024-06-28,499.67,4.0,Home & Garden,0.11,,Pending,organic,
17166,3641,08/09/2023,238.18,6.0,Home & Garden,,credit card,COMPLETED,email,
17167,4261,2023-04-22,232.45,9.0,Home & Garden,0.22,PAYPAL,Completed,social,
17168,1986,01-19-2024,126.8,1.0,Clothing,0.1,,COMPLETED,EMAIL,1026.0
17169,4841,03/22/2024,0,7.0,Clothing,,PayPal,Completed,organic,1018.0
17170,1756,28-01-2024,210.23,8.0,CLOTHING,,PayPal,Completed,direct,1018.0
17171,3923,2023-07-07,316.85,9.0,Clothing,0.02,PAYPAL,Pending,,
17172,900,02/29/2024,45.95,5.0,electronics,,Credit Card,Cancelled,direct,
17173,4082,06-18-2024,429.82,8.0,Electronics,,PayPal,COMPLETED,EMAIL,
17174,564,03/29/2024,434.35,7.0,Clothing,0.2,credit card,Refunded,Email,1007.0
17175,3966,11-02-2023,231.4,8.0,,0.07,credit card,Cancelled,EMAIL,
17176,2523,06/17/2023,329.06,5.0,Clothing,0.2,,Completed,paid_search,1017.0
17177,683,2024/07/19,131.21,8.0,electronics,0.03,Credit Card,Completed,paid_search,1013.0
17178,3086,2024/11/27,89.52,3.0,Electronics,,PAYPAL,completed,,1045.0
17179,176,2024/01/08,370.34,2.0,Home & Garden,,PAYPAL,Completed,EMAIL,
17180,720,2024-01-29,471.81,10.0,Electronics,0.1,Debit,Cancelled,direct,
17181,3903,10-14-2024,304.74,6.0,,0.12,PAYPAL,Completed,Email,
17182,2194,2024-08-23,N/A,9.0,CLOTHING,0.21,credit card,COMPLETED,social,1009.0
17183,595,10-12-2023,370.92,6.0,electronics,0.02,credit card,Pending,EMAIL,1042.0
17184,1239,28-09-2023,298.21,5.0,Home & Garden,0.21,Debit,Completed,paid_search,
17185,3694,2023/09/27,441.39,6.0,Electronics,0.26,Credit Card,Completed,social,1017.0
17186,1446,07/26/2024,281.97,5.0,Home & Garden,0.26,PAYPAL,Cancelled,,1045.0
17187,2679,24-11-2024,412.31,8.0,electronics,,credit card,Refunded,email,1034.0
17188,865,04-17-2024,170.57,10.0,Home & Garden,0.22,,Pending,social,
17189,1871,2024-10-07,403.1,6.0,CLOTHING,0.22,Debit,Pending,organic,1012.0
17190,1851,08-17-2023,348.03,10.0,electronics,0.07,Debit,completed,Email,1038.0
17191,10,12/30/2024,397.68,1.0,electronics,0.26,,Cancelled,social,1033.0
17192,3622,2024-02-20,133.1,6.0,CLOTHING,0.11,PayPal,Pending,,1036.0
17193,1232,2024-09-02,356.92,2.0,,,,Pending,paid_search,1037.0
17194,4991,2023/06/12,294.25,4.0,electronics,0.22,PayPal,Refunded,EMAIL,1010.0
17195,746,08-01-2023,78.01,6.0,CLOTHING,,,Cancelled,organic,
17196,4431,2024-03-28,141.08,4.0,,0.01,Credit Card,Pending,Email,1025.0
17197,4713,2023-04-22,441.12,4.0,Electronics,0.1,,Cancelled,email,
17198,4296,04-02-2023,420.73,7.0,Electronics,0.09,PayPal,COMPLETED,direct,1000.0
17199,3921,05/21/2024,,2.0,Clothing,,Debit,Completed,email,
17200,3953,06/05/2023,123.57,7.0,CLOTHING,0.25,Credit Card,Completed,organic,
17201,1274,09-02-2023,378.98,7.0,Home & Garden,0.14,Debit,Completed,Email,
17202,21,03-11-2024,305.77,6.0,Electronics,0.13,credit card,Refunded,organic,1009.0
17203,379,06-20-2023,31.12,4.0,Clothing,0.17,Debit,Refunded,email,
17204,2772,15-06-2023,-50,9.0,electronics,0.16,credit card,completed,organic,
17205,3602,06/15/2024,184.9,4.0,,0.05,Credit Card,COMPLETED,organic,
17206,2414,27-11-2024,283.91,7.0,electronics,0.26,PAYPAL,Refunded,organic,
17207,4743,2024/11/15,346.25,4.0,Clothing,0.28,credit card,Cancelled,,1043.0
17208,3427,06-03-2024,243.91,,,,Credit Card,Completed,organic,
17209,2403,26-06-2023,323.0,5.0,Clothing,0.14,PayPal,COMPLETED,paid_search,
17210,2919,2023/10/15,72.07,2.0,,,,Pending,EMAIL,1010.0
17211,1961,2024-06-10,337.18,5.0,electronics,,credit card,COMPLETED,organic,
17212,1102,03/27/2023,186.17,8.0,Clothing,,Credit Card,completed,Email,1026.0
17213,4479,10/29/2024,333.17,6.0,Home & Garden,0.02,Debit,Cancelled,paid_search,1005.0
17214,4437,11-30-2023,385.62,8.0,Home & Garden,0.19,,Pending,social,
17215,3423,31-07-2024,470.94,3.0,,,PAYPAL,Completed,,
17216,3620,2024/02/17,448.22,8.0,electronics,0.18,,Completed,Email,
17217,744,07-13-2024,228.48,5.0,Home & Garden,0.03,PayPal,COMPLETED,direct,1010.0
17218,2669,2023/10/03,0,8.0,,0.25,PayPal,Pending,direct,1029.0
17219,644,2024-07-19,441.56,5.0,Electronics,,Credit Card,Refunded,EMAIL,1007.0
17220,132,12/02/2023,146.76,1.0,electronics,,,Cancelled,Email,
17221,3500,2024-09-20,32.35,5.0,Home & Garden,,Credit Card,Completed,EMAIL,
17222,3058,2023-01-08,316.73,5.0,Home & Garden,0.2,Debit,completed,social,1005.0
17223,4155,02-05-2023,139.86,6.0,CLOTHING,0.1,,Completed,email,1019.0
17224,1656,19-04-2023,234.71,0.0,Home & Garden,0.11,Credit Card,Refunded,direct,
17225,3208,2024-07-25,154.94,1.0,Home & Garden,0.09,,Cancelled,,1006.0
17226,1837,08-12-2023,108.07,2.0,,,PAYPAL,Refunded,email,
17227,877,02-02-2024,420.98,5.0,electronics,0.17,credit card,Pending,organic,1022.0
17228,2795,2024-07-21,86.05,9.0,Electronics,,PayPal,Completed,,
17229,1624,09-08-2024,40.78,6.0,Electronics,0.04,credit card,completed,EMAIL,
17230,277,2023/01/21,N/A,7.0,electronics,0.19,PayPal,Cancelled,email,
17231,4712,02/19/2023,306.89,5.0,CLOTHING,0.17,credit card,Completed,email,
17232,3037,16-03-2023,118.78,2.0,CLOTHING,0.07,credit card,Refunded,paid_search,
17233,1298,08-11-2024,79.56,3.0,Clothing,,,Refunded,EMAIL,1022.0
17234,220,2024-06-28,,6.0,Home & Garden,0.27,PAYPAL,Completed,Email,1036.0
17235,4956,05/31/2023,353.22,1.0,,0.06,Credit Card,Pending,direct,1027.0
17236,271,2024-11-09,96.34,5.0,Clothing,,credit card,completed,organic,1016.0
17237,4340,2024/03/25,343.06,7.0,,0.25,PAYPAL,Refunded,organic,
17238,1605,2023/12/20,216.77,7.0,electronics,0.27,PAYPAL,Refunded,organic,1042.0
17239,4475,17-02-2023,437.59,8.0,CLOTHING,,Debit,Refunded,EMAIL,1044.0
17240,2941,08/09/2023,322.06,9.0,CLOTHING,,credit card,Cancelled,EMAIL,1020.0
17241,4454,2024/10/30,N/A,8.0,Clothing,0.2,Debit,COMPLETED,organic,1011.0
17242,1266,2023-02-23,205.59,10.0,CLOTHING,0.24,credit card,Completed,organic,
17243,1867,19-10-2023,102.06,4.0,electronics,0.02,Debit,Cancelled,paid_search,
17244,2707,2024-07-10,100.5,10.0,Clothing,,Debit,Cancelled,,
17245,3794,04-04-2023,47.0,9.0,electronics,0.28,Debit,Pending,Email,1040.0
17246,2227,27-03-2024,141.23,4.0,electronics,0.15,,Completed,social,
17247,672,29-08-2024,127.03,10.0,,0.04,Credit Card,Cancelled,direct,
17248,3483,09-03-2024,49.66,7.0,Clothing,0.09,PayPal,Completed,direct,
17249,1995,02/16/2024,181.13,8.0,Clothing,0.0,credit card,Completed,EMAIL,
17250,474,10-24-2023,87.81,3.0,Electronics,0.18,,Cancelled,direct,
17251,2984,04/26/2024,250.34,5.0,Clothing,0.3,,Cancelled,paid_search,
17252,127,07/23/2023,447.42,3.0,electronics,0.01,PAYPAL,Completed,social,
17253,1054,2023/04/18,22.08,8.0,Electronics,0.19,,Completed,Email,
17254,1596,08/04/2024,370.08,4.0,CLOTHING,0.28,Debit,Pending,Email,
17255,2711,2023-02-04,168.62,5.0,Home & Garden,0.01,Credit Card,completed,EMAIL,
17256,3347,03-08-2024,443.14,3.0,,0.26,PAYPAL,Completed,email,
17257,2150,08/07/2023,354.65,5.0,Home & Garden,0.1,,Cancelled,direct,
17258,2585,01/28/2024,495.02,5.0,electronics,,PAYPAL,completed,organic,1041.0
17259,2858,2024-04-21,N/A,10.0,CLOTHING,0.08,,completed,direct,
17260,488,09/19/2024,442.46,2.0,Clothing,0.25,PAYPAL,Cancelled,Email,
17261,1590,10-11-2023,371.39,6.0,CLOTHING,0.22,,Cancelled,EMAIL,
17262,4894,2023/03/17,48.07,6.0,,0.03,PAYPAL,completed,direct,1018.0
17263,1096,2024-10-14,145.84,8.0,Clothing,,,COMPLETED,email,1029.0
17264,2114,2023-11-17,N/A,1.0,CLOTHING,,,Completed,Email,
17265,2891,11-25-2023,53.64,6.0,CLOTHING,,credit card,Refunded,Email,
17266,185,02-16-2023,64.76,4.0,CLOTHING,0.07,,completed,email,1014.0
17267,1281,27-09-2023,194.27,2.0,electronics,,Credit Card,Pending,,1006.0
17268,2152,31-12-2024,330.78,10.0,Clothing,0.15,PAYPAL,Refunded,email,
17269,3630,06/30/2024,110.3,9.0,electronics,0.1,credit card,Refunded,direct,1046.0
17270,908,02/07/2023,181.58,-1.0,CLOTHING,0.26,credit card,Pending,EMAIL,1029.0
17271,3661,2023/01/16,283.63,8.0,electronics,0.09,PayPal,completed,email,1042.0
17272,3538,14-12-2023,77.35,5.0,Clothing,0.11,credit card,completed,direct,
17273,2483,15-10-2024,364.15,6.0,CLOTHING,0.13,Credit Card,Refunded,paid_search,
17274,2257,05/13/2024,416.04,3.0,Home & Garden,0.01,Credit Card,Pending,Email,1033.0
17275,3818,2023-12-10,371.85,8.0,CLOTHING,,PAYPAL,Refunded,social,
17276,3516,2023/05/13,104.09,2.0,electronics,0.01,Credit Card,completed,,
17277,170,07-03-2024,31.02,1.0,electronics,0.03,Debit,Cancelled,Email,
17278,3901,2024-12-13,425.75,9.0,,0.07,PAYPAL,Pending,Email,
17279,1394,11-25-2023,317.2,9.0,Electronics,0.03,Debit,Cancelled,organic,1033.0
17280,1729,04/05/2024,107.58,10.0,Clothing,0.15,Debit,Cancelled,,
17281,2217,27-11-2023,72.98,4.0,Home & Garden,0.06,PAYPAL,Completed,EMAIL,
17282,3955,01-12-2024,0,9.0,Clothing,,,Cancelled,EMAIL,1027.0
17283,2991,25-10-2024,493.82,4.0,Home & Garden,0.17,PayPal,Pending,social,
17284,1977,06-22-2023,315.48,8.0,Home & Garden,0.16,Debit,Cancelled,,1037.0
17285,4013,2024-12-31,162.88,10.0,,0.28,,COMPLETED,direct,
17286,1041,11/18/2024,112.91,3.0,CLOTHING,0.06,PAYPAL,COMPLETED,,1045.0
17287,2835,26-12-2024,496.29,3.0,electronics,,PayPal,COMPLETED,EMAIL,
17288,4991,04/23/2024,N/A,2.0,Electronics,0.08,Debit,Pending,Email,1004.0
17289,804,2024-06-12,243.83,8.0,CLOTHING,0.16,,completed,,1012.0
17290,201,2023-03-19,426.65,5.0,Clothing,0.11,PayPal,COMPLETED,social,1042.0
17291,3218,18-12-2023,67.68,1.0,Clothing,0.27,,Refunded,EMAIL,1009.0
17292,494,2023-03-18,,3.0,Clothing,0.07,Credit Card,Cancelled,paid_search,
17293,2710,01/22/2023,253.01,5.0,Clothing,0.21,PayPal,Completed,paid_search,
17294,1709,2023/03/10,252.42,8.0,Electronics,0.26,PAYPAL,Completed,email,1006.0
17295,3513,2024-10-22,304.02,2.0,Clothing,,,Cancelled,Email,
17296,2446,09-09-2024,200.58,6.0,CLOTHING,,PayPal,Completed,,
17297,877,11-15-2024,280.94,3.0,electronics,,Credit Card,Cancelled,social,
17298,2834,12/13/2023,259.28,10.0,CLOTHING,0.06,,Cancelled,direct,
17299,138,25-03-2023,440.57,3.0,electronics,0.06,PAYPAL,Refunded,paid_search,1013.0
17300,4531,2023-02-03,315.88,5.0,Home & Garden,0.16,PayPal,completed,,
17301,908,10/11/2024,227.93,2.0,electronics,0.26,credit card,Pending,social,1032.0
17302,3797,2023/09/15,199.93,1.0,electronics,0.21,Credit Card,Cancelled,direct,1006.0
17303,1848,2023-06-18,223.15,8.0,Electronics,0.23,PayPal,completed,email,1006.0
17304,781,2024/07/25,26.29,9.0,Electronics,0.1,,Cancelled,direct,
17305,4172,11-12-2024,157.47,10.0,Electronics,0.1,credit card,Cancelled,social,
17306,2848,11-03-2024,437.47,8.0,electronics,,,Cancelled,EMAIL,
17307,2999,06-12-2023,360.98,1.0,Home & Garden,,,Refunded,email,
17308,4847,27-12-2024,119.56,4.0,Home & Garden,,credit card,COMPLETED,organic,
17309,2254,20-06-2023,299.22,0.0,Electronics,0.22,,completed,social,1021.0
17310,570,12/05/2023,232.81,10.0,Electronics,,Credit Card,Completed,email,1036.0
17311,4630,08/07/2023,248.5,5.0,Clothing,0.22,,Pending,,
17312,180,2023/07/03,433.32,2.0,Electronics,,PayPal,COMPLETED,email,
17313,2230,03-11-2024,358.73,2.0,CLOTHING,0.0,,Refunded,organic,
17314,1307,04-12-2023,343.47,5.0,Home & Garden,0.18,PayPal,Pending,Email,1034.0
17315,4691,2023/12/10,222.84,2.0,Electronics,,PAYPAL,Completed,EMAIL,
17316,4472,06/29/2024,386.82,9.0,Electronics,0.21,PayPal,COMPLETED,paid_search,
17317,4188,06-30-2024,38.93,2.0,Home & Garden,0.18,PayPal,Cancelled,email,
17318,904,03/02/2024,344.78,2.0,electronics,0.16,credit card,completed,,
17319,2470,16-11-2023,55.59,1.0,Home & Garden,,credit card,Completed,social,
17320,195,2023/11/22,285.76,6.0,CLOTHING,0.03,,completed,organic,1027.0
17321,609,13-06-2023,449.99,4.0,Home & Garden,,PayPal,Cancelled,organic,
17322,4192,2024/08/07,284.68,8.0,Clothing,0.05,Debit,COMPLETED,direct,1015.0
17323,3372,25-09-2023,147.38,10.0,CLOTHING,0.27,Debit,completed,EMAIL,
17324,2541,06/19/2023,64.14,7.0,Home & Garden,,Debit,COMPLETED,paid_search,1032.0
17325,3008,01/06/2024,71.54,9.0,Home & Garden,0.26,Debit,Cancelled,email,1028.0
17326,3053,07/31/2023,77.46,2.0,electronics,0.28,Credit Card,Refunded,social,
17327,4499,04-10-2023,150.26,8.0,Clothing,,PayPal,Cancelled,social,
17328,4300,31-05-2023,393.53,6.0,Electronics,0.15,Debit,Cancelled,social,1014.0
17329,4414,23-04-2023,350.45,10.0,Home & Garden,0.12,,completed,Email,1029.0
17330,2720,05-11-2024,,9.0,Home & Garden,0.29,credit card,Completed,paid_search,
17331,3316,10/28/2024,182.29,10.0,Home & Garden,0.15,credit card,Completed,,1007.0
17332,3753,26-10-2023,396.39,1.0,,0.05,,Refunded,EMAIL,
17333,4227,2023/05/14,-50,3.0,Home & Garden,0.09,PAYPAL,Refunded,,1013.0
17334,4840,2024/09/27,261.27,9.0,,0.26,Credit Card,Completed,,
17335,4403,2024/02/23,311.17,9.0,electronics,,PAYPAL,completed,EMAIL,
17336,1784,30-06-2024,59.96,6.0,,,Credit Card,Refunded,Email,
17337,2870,18-10-2023,386.26,2.0,electronics,0.07,,completed,organic,1009.0
17338,3239,11-06-2023,474.37,3.0,Electronics,0.09,Debit,Cancelled,direct,1041.0
17339,2664,07-10-2023,235.43,7.0,,0.25,Debit,Refunded,EMAIL,
17340,2474,08/28/2023,361.38,5.0,,0.09,,Completed,social,
17341,4557,2024/05/20,225.36,3.0,Electronics,0.23,PAYPAL,Cancelled,Email,1013.0
17342,3550,20-09-2023,399.94,3.0,,0.15,Debit,Completed,paid_search,1002.0
17343,3362,26-10-2024,444.0,4.0,CLOTHING,0.06,Credit Card,Completed,,
17344,3796,03/11/2023,200.87,4.0,,0.25,PAYPAL,completed,EMAIL,1007.0
17345,2564,08-16-2023,349.8,5.0,Home & Garden,0.2,PayPal,Completed,EMAIL,
17346,3836,2024/03/08,215.01,5.0,Home & Garden,0.04,PAYPAL,Completed,EMAIL,
17347,3234,08-21-2024,132.52,5.0,Electronics,0.04,PAYPAL,COMPLETED,direct,
17348,4095,05-31-2024,238.81,5.0,CLOTHING,0.06,PayPal,Completed,EMAIL,1001.0
17349,4143,2024-06-21,481.94,10.0,Home & Garden,0.17,,Completed,,1028.0
17350,4210,07-07-2023,286.33,5.0,CLOTHING,0.29,Debit,Refunded,direct,
17351,914,2023/12/11,294.58,3.0,electronics,0.28,Debit,Refunded,direct,
17352,987,08-18-2023,306.06,3.0,Electronics,0.24,Debit,Completed,social,
17353,2563,16-03-2024,241.59,6.0,,0.19,Credit Card,COMPLETED,EMAIL,
17354,3819,02/10/2023,373.75,2.0,CLOTHING,0.17,credit card,COMPLETED,paid_search,
17355,309,18-03-2024,470.59,9.0,Home & Garden,0.11,Debit,Refunded,organic,
17356,1230,30-07-2023,335.18,6.0,Electronics,,PayPal,Refunded,organic,1044.0
17357,4792,02/07/2023,0,10.0,Clothing,,,Refunded,EMAIL,1045.0
17358,4050,11-16-2023,404.21,4.0,Electronics,0.19,PayPal,Refunded,social,
17359,3389,2024-05-01,314.79,8.0,CLOTHING,0.11,credit card,COMPLETED,,
17360,3144,2023/05/29,96.67,2.0,CLOTHING,0.02,PAYPAL,Refunded,organic,
17361,2112,12-09-2024,41.38,6.0,Electronics,0.11,Credit Card,Cancelled,email,1031.0
17362,2170,05/14/2023,27.79,8.0,electronics,0.02,,Cancelled,organic,
17363,3687,2023-05-22,190.22,2.0,electronics,0.22,credit card,Cancelled,organic,1025.0
17364,2007,08/28/2024,136.01,7.0,Electronics,0.08,credit card,Pending,,
17365,3499,2023/06/03,321.61,1.0,,0.24,PayPal,Completed,Email,
17366,2291,01-01-2024,151.44,10.0,electronics,0.21,,Refunded,social,
17367,2164,2024/09/04,305.91,7.0,,,PAYPAL,Pending,paid_search,1040.0
17368,1825,03-03-2024,356.63,7.0,CLOTHING,,PAYPAL,COMPLETED,EMAIL,1039.0
17369,3326,05-31-2023,138.49,8.0,,,credit card,Cancelled,EMAIL,1024.0
17370,2619,06/30/2024,N/A,8.0,Electronics,0.17,Credit Card,Pending,social,
17371,3830,2024-03-24,462.01,1.0,CLOTHING,0.02,Credit Card,Completed,direct,1022.0
17372,4760,12-05-2024,37.98,6.0,,,,Completed,,
17373,3437,26-04-2024,62.77,4.0,,,Debit,Refunded,organic,
17374,2987,2024-09-20,384.88,3.0,Clothing,,Debit,Cancelled,paid_search,1043.0
17375,250,2024/10/26,139.11,7.0,Clothing,0.26,,Cancelled,paid_search,
17376,122,06/13/2023,61.61,8.0,,0.18,Credit Card,Completed,organic,
17377,4415,2023/07/03,186.38,1.0,electronics,0.01,PayPal,Pending,Email,
17378,4338,02/14/2024,468.28,10.0,,0.19,,COMPLETED,direct,
17379,4880,08/01/2023,236.23,1.0,CLOTHING,0.05,PayPal,Pending,Email,1034.0
17380,3453,06/18/2024,461.02,6.0,electronics,,PayPal,completed,paid_search,1043.0
17381,4343,02/07/2023,197.67,5.0,Home & Garden,0.29,Credit Card,Refunded,social,
17382,2790,08/31/2024,210.41,1.0,Home & Garden,0.15,Debit,completed,social,
17383,2600,05-12-2024,294.95,3.0,electronics,0.3,,Completed,EMAIL,1001.0
17384,1534,29-10-2023,493.83,9.0,Clothing,0.15,,COMPLETED,organic,
17385,59,02/17/2023,158.43,8.0,Clothing,,Credit Card,Completed,,1013.0
17386,2744,26-01-2023,251.35,4.0,Home & Garden,0.12,Credit Card,Cancelled,EMAIL,1001.0
17387,3290,2023/06/27,457.02,8.0,Home & Garden,0.22,Debit,completed,social,
17388,1,04-27-2024,498.29,10.0,,0.01,Debit,Pending,Email,
17389,3088,19-01-2023,168.57,7.0,Home & Garden,0.04,Debit,Refunded,paid_search,
