session_id,customer_id,session_date,session_start_time,traffic_source,landing_page,pages_viewed,session_duration_seconds,device,browser,converted,conversion_value,campaign_id,is_bounce,is_bot
113754,3139.0,02/12/2023,13:54:51,social,/sale,1.0,1019.0,desktop,chrome,0,0.0,,1,
113755,3384.0,11/24/2024,,organic_search,/sale,3.0,1050.0,mobile,Safari,0,0.0,,0,0.0
113756,3325.0,11-04-2024,14:35:56,organic_search,,12.0,1575.0,tablet,,0,0.0,,0,0.0
113757,1130.0,23-12-2024,04:34:32,organic_search,,15.0,1713.0,MOBILE,Safari,0,0.0,,0,
113758,2423.0,21-02-2024,10:41:44,paid_search,/products,1.0,830.0,Desktop,Safari,0,0.0,,0,1.0
113759,4907.0,22-12-2024,02:22:58,social,/category/electronics,5.0,367.0,,Edge,0,0.0,,1,0.0
113760,,07-06-2024,17:38:33,email,,3.0,1153.0,,Firefox,1,93.66,,0,1.0
113761,4573.0,2024/03/23,09:41:12,organic_search,/category/electronics,11.0,702.0,Desktop,,0,0.0,,0,0.0
113762,164.0,25-03-2023,08:11:44,organic_search,/products,3.0,,Desktop,Chrome,0,0.0,,0,1.0
113763,,2023/11/17,18:19:29,organic_search,/sale,10.0,1788.0,,Safari,0,0.0,,1,0.0
113764,,04/04/2023,11:35:04,direct,/products,3.0,790.0,tablet,,0,0.0,,0,0.0
113765,,11-06-2024,12:04:03,social,,3.0,295.0,tablet,Safari,0,0.0,,0,0.0
113766,4470.0,06-07-2024,12:17:10,paid_search,/sale,8.0,359.0,Desktop,Firefox,0,0.0,,0,
113767,1176.0,16-02-2024,17:13:40,organic_search,/home,4.0,1710.0,mobile,Chrome,0,0.0,,0,1.0
113768,,2023-01-09,16:12:01,SOCIAL,/products,8.0,1044.0,desktop,Edge,0,0.0,,1,0.0
113769,,2024-09-21,14:35:59,direct,/products,1.0,488.0,mobile,Safari,0,0.0,,1,1.0
113770,,2023/04/07,,paid_search,,15.0,1052.0,,Firefox,0,0.0,,1,1.0
113771,,01/19/2023,20:40:31,social,/home,8.0,-100.0,mobile,,0,0.0,,1,0.0
113772,381.0,2024-10-19,13:32:34,social,/sale,6.0,1652.0,Desktop,Edge,0,0.0,,0,0.0
113773,950.0,06-25-2024,14:48:20,paid_search,/products,15.0,1725.0,,Chrome,0,0.0,,0,0.0
113774,3253.0,2024-09-15,,organic_search,/sale,14.0,1455.0,desktop,Safari,0,0.0,,0,
113775,,26-05-2023,16:48:08,social,/category/electronics,1.0,106.0,MOBILE,Edge,0,0.0,,0,0.0
113776,,16-11-2023,19:28:30,organic_search,/home,12.0,0.0,mobile,,0,0.0,,1,1.0
113777,,2024/03/23,00:01:12,social,,4.0,,MOBILE,Safari,0,0.0,,0,0.0
113778,,11-09-2024,12:10:28,direct,/home,9.0,175.0,MOBILE,Firefox,1,198.1,,0,0.0
113779,,10/20/2023,02:02:19,direct,/home,14.0,1714.0,MOBILE,Safari,0,0.0,,1,0.0
113780,3976.0,02/01/2023,08:23:14,paid_search,/category/electronics,12.0,1077.0,MOBILE,chrome,0,0.0,,1,
113781,4035.0,04/01/2024,17:09:24,email,/sale,2.0,1104.0,Desktop,chrome,0,0.0,,0,0.0
113782,1729.0,22-01-2023,18:16:37,email,,13.0,,desktop,Firefox,0,0.0,1025.0,0,
113783,535.0,15-07-2023,01:33:17,social,/products,6.0,1780.0,Desktop,chrome,0,0.0,,0,1.0
113784,1282.0,2024/01/02,20:26:18,direct,/sale,4.0,1264.0,mobile,Firefox,0,0.0,,0,0.0
113785,2624.0,03-01-2024,04:40:17,social,/home,8.0,841.0,,Edge,0,0.0,,0,0.0
113786,,07-22-2024,,email,/products,15.0,1651.0,Desktop,Edge,1,353.03,1045.0,0,0.0
113787,2959.0,2024-11-27,08:27:09,referral,/sale,6.0,1279.0,tablet,Edge,0,0.0,,1,
113788,1601.0,2024-11-26,,referral,/products,11.0,1362.0,MOBILE,Safari,0,0.0,,0,
113789,,02-25-2024,12:51:41,organic_search,/home,8.0,83.0,mobile,Firefox,0,0.0,,0,0.0
113790,1110.0,01-05-2023,00:31:35,paid_search,/products,9.0,70.0,mobile,Safari,0,0.0,,1,0.0
113791,4904.0,10-10-2024,05:59:46,social,/home,8.0,701.0,tablet,chrome,0,0.0,,0,1.0
113792,2090.0,12-18-2023,20:18:58,social,,8.0,1160.0,tablet,Firefox,1,234.04,,0,1.0
113793,,06/29/2023,11:54:27,referral,/sale,6.0,994.0,MOBILE,Safari,0,0.0,,1,
113794,,11-26-2024,23:13:35,email,,9.0,1575.0,Desktop,Chrome,0,0.0,1036.0,0,
113795,,28-01-2024,11:11:25,paid_search,/home,8.0,1339.0,,chrome,0,0.0,,1,0.0
113796,1.0,2023-06-22,,social,/products,2.0,1275.0,tablet,Edge,0,0.0,,1,0.0
113797,,01/02/2024,13:27:38,direct,/products,9.0,,Desktop,chrome,0,0.0,,1,
113798,4094.0,2023-01-13,20:24:50,direct,/category/electronics,6.0,0.0,Desktop,Safari,0,0.0,,0,0.0
113799,,05-20-2024,20:40:22,referral,/sale,3.0,1455.0,tablet,Chrome,0,0.0,,0,
113800,984.0,18-06-2024,03:20:46,paid_search,/home,4.0,868.0,MOBILE,Chrome,0,0.0,,1,
113801,,2024/10/07,09:14:47,DIRECT,/home,6.0,1083.0,tablet,Safari,0,0.0,,1,0.0
113802,,02-14-2024,,organic_search,/products,14.0,1267.0,Desktop,Firefox,0,0.0,,0,0.0
113803,652.0,05-17-2023,06:54:58,organic_search,/category/electronics,3.0,834.0,Desktop,Chrome,0,0.0,,0,0.0
113804,3096.0,2024/01/30,14:46:51,organic_search,/products,11.0,1648.0,,chrome,0,0.0,,1,0.0
113805,,2023-05-16,08:05:03,direct,/category/electronics,14.0,140.0,Desktop,Edge,0,0.0,,0,
113806,2231.0,08/08/2023,19:59:20,referral,/sale,7.0,52.0,,Safari,1,124.12,,0,
113807,1435.0,02/28/2024,11:34:51,organic_search,,2.0,891.0,tablet,Edge,0,0.0,,0,0.0
113808,,30-05-2024,05:49:37,email,/sale,2.0,1660.0,mobile,,0,0.0,1022.0,0,1.0
113809,2920.0,01-28-2024,16:54:59,direct,/sale,4.0,832.0,Desktop,Chrome,0,0.0,,0,0.0
113810,4904.0,2024-12-15,23:45:21,paid_search,/sale,2.0,26.0,tablet,,0,0.0,,1,
113811,3352.0,27-08-2023,22:44:59,referral,/category/electronics,3.0,1397.0,tablet,Edge,0,0.0,,1,0.0
113812,4681.0,17-09-2024,10:00:03,organic_search,,3.0,757.0,,Safari,0,0.0,,0,0.0
113813,1878.0,2024-05-24,08:36:29,email,/category/electronics,13.0,238.0,desktop,chrome,0,0.0,1005.0,0,0.0
113814,381.0,2023/03/19,16:07:05,paid_search,,13.0,607.0,Desktop,Safari,0,0.0,,0,0.0
113815,,22-02-2024,19:02:46,EMAIL,/category/electronics,15.0,346.0,desktop,Edge,0,0.0,1017.0,0,
113816,3730.0,07-12-2024,04:55:02,organic_search,/home,3.0,167.0,,,0,0.0,,1,1.0
113817,2661.0,2023-08-28,02:32:34,email,/products,9.0,1235.0,mobile,Chrome,0,0.0,,0,1.0
113818,,21-06-2024,03:31:01,organic_search,/products,7.0,1708.0,,Edge,0,0.0,,0,1.0
113819,,2024-07-24,,EMAIL,/sale,9.0,1183.0,,Firefox,0,0.0,,0,0.0
113820,634.0,02-13-2023,10:45:02,referral,/products,15.0,1084.0,Desktop,,0,0.0,,0,0.0
113821,2994.0,2024/03/14,22:40:39,organic_search,/sale,11.0,1050.0,MOBILE,Chrome,0,0.0,,0,0.0
113822,,2024-03-15,16:00:19,ORGANIC_SEARCH,/products,4.0,1080.0,Desktop,Firefox,0,0.0,,1,0.0
113823,,11-08-2024,09:05:11,direct,/category/electronics,3.0,690.0,tablet,Chrome,0,0.0,,1,1.0
113824,1607.0,2023/05/01,00:30:24,social,,2.0,758.0,Desktop,Chrome,0,0.0,,0,0.0
113825,1719.0,2024/03/14,13:48:07,paid_search,/products,4.0,1762.0,MOBILE,,0,0.0,,1,0.0
113826,,2024/10/20,09:56:05,social,/category/electronics,6.0,737.0,mobile,Edge,0,0.0,,1,0.0
113827,269.0,2024-12-21,18:57:48,direct,,1.0,97.0,tablet,,0,0.0,,0,0.0
113828,3962.0,08-11-2023,03:03:40,direct,/category/electronics,11.0,1154.0,tablet,Edge,0,0.0,,1,0.0
113829,3593.0,16-04-2024,15:05:59,paid_search,,6.0,1249.0,Desktop,Safari,0,0.0,,0,0.0
113830,,09/14/2024,,direct,/category/electronics,4.0,982.0,mobile,Edge,0,0.0,,1,
113831,,04-12-2023,16:14:27,PAID_SEARCH,/home,8.0,394.0,MOBILE,Safari,0,0.0,,0,
113832,4846.0,2024-10-31,16:52:59,organic_search,/home,12.0,121.0,desktop,Safari,0,0.0,,0,0.0
113833,1201.0,2024-06-14,14:55:15,direct,/products,8.0,165.0,mobile,Edge,0,0.0,,1,0.0
113834,1013.0,2023/03/31,03:20:05,PAID_SEARCH,/home,14.0,449.0,mobile,Safari,0,0.0,,0,1.0
113835,4892.0,07-08-2023,13:48:45,direct,/home,5.0,312.0,,Chrome,0,0.0,,1,0.0
113836,813.0,2024/01/27,23:30:50,email,/category/electronics,1.0,0.0,desktop,,0,0.0,,0,
113837,,2024-12-04,03:43:15,organic_search,/products,1.0,1752.0,mobile,Safari,0,0.0,,1,0.0
113838,,08-06-2023,09:39:51,referral,/products,6.0,17.0,tablet,,0,0.0,,0,0.0
113839,4651.0,11-14-2023,16:30:45,ORGANIC_SEARCH,/products,12.0,715.0,tablet,Chrome,0,0.0,,0,
113840,391.0,06-20-2024,17:52:54,referral,,7.0,1423.0,,chrome,0,0.0,,1,0.0
113841,,29-01-2024,13:34:05,referral,/home,4.0,-100.0,,Edge,0,0.0,,0,
113842,2138.0,2023-02-13,09:45:21,direct,/products,7.0,977.0,desktop,Safari,0,0.0,,0,0.0
113843,306.0,2023/03/15,13:00:48,paid_search,/home,10.0,1312.0,Desktop,Firefox,0,0.0,,1,0.0
113844,1872.0,2024-08-03,08:56:59,paid_search,/home,,1052.0,MOBILE,chrome,0,0.0,,0,0.0
113845,3757.0,2023/02/07,01:44:42,direct,/products,7.0,538.0,mobile,Chrome,0,0.0,,0,0.0
113846,,07-14-2023,03:51:38,social,/category/electronics,12.0,1692.0,mobile,Firefox,0,0.0,,0,0.0
113847,,05-01-2023,09:39:29,paid_search,,11.0,1330.0,desktop,Edge,0,0.0,,0,
113848,3939.0,12-13-2023,15:49:54,referral,/products,15.0,985.0,MOBILE,Safari,0,0.0,,0,0.0
113849,,2023-07-05,05:16:00,social,,10.0,180.0,mobile,chrome,0,0.0,,1,
113850,,07/19/2023,12:44:26,referral,/home,15.0,1516.0,tablet,Firefox,0,0.0,,1,1.0
113851,4148.0,04-06-2023,17:24:04,email,/home,14.0,1209.0,,chrome,0,0.0,1000.0,1,1.0
113852,3890.0,12-29-2024,07:59:54,email,/home,2.0,1024.0,desktop,Firefox,0,0.0,1035.0,0,1.0
113853,3967.0,2023-03-31,05:22:32,paid_search,,13.0,1235.0,,,0,0.0,,1,0.0
113854,1766.0,2023-07-03,21:05:31,organic_search,/sale,11.0,831.0,,,0,0.0,,0,0.0
113855,,02-07-2024,07:35:09,social,/sale,11.0,145.0,,Safari,0,0.0,,0,0.0
113856,,2023/06/19,13:09:40,email,/sale,6.0,657.0,Desktop,Chrome,0,0.0,1032.0,0,1.0
113857,,11-01-2023,02:26:57,REFERRAL,/category/electronics,2.0,448.0,mobile,,0,0.0,,0,0.0
113858,3690.0,2024-05-25,13:59:38,organic_search,/home,15.0,382.0,tablet,Chrome,0,0.0,,1,0.0
113859,4009.0,06/28/2023,11:11:27,organic_search,/products,4.0,1754.0,tablet,Edge,0,0.0,,1,1.0
113860,4731.0,2023/01/17,09:15:31,organic_search,/products,1.0,100.0,tablet,Safari,0,0.0,,1,0.0
113861,,07-21-2024,21:20:05,paid_search,/category/electronics,7.0,450.0,desktop,,0,0.0,,0,0.0
113862,2612.0,26-01-2023,00:31:09,EMAIL,/home,15.0,480.0,desktop,Firefox,0,0.0,1015.0,0,1.0
113863,,06-04-2024,18:36:06,email,/products,8.0,1747.0,tablet,Edge,0,0.0,1012.0,0,0.0
113864,3180.0,2024-10-24,11:35:33,social,/category/electronics,15.0,725.0,desktop,Firefox,0,0.0,,0,0.0
113865,,01/08/2023,08:11:59,email,,5.0,251.0,MOBILE,,0,0.0,1012.0,1,
113866,3323.0,08/26/2023,01:16:52,organic_search,/sale,12.0,449.0,desktop,Safari,0,0.0,,0,0.0
113867,,2023/09/29,00:13:23,social,/sale,5.0,135.0,mobile,Safari,0,0.0,,0,0.0
113868,2641.0,26-08-2023,04:28:37,email,/sale,14.0,747.0,mobile,chrome,0,0.0,,0,0.0
113869,,2023/12/24,19:00:01,organic_search,/sale,12.0,793.0,Desktop,chrome,0,0.0,,0,0.0
113870,2332.0,2023-09-19,13:44:14,EMAIL,/products,3.0,-100.0,mobile,chrome,0,0.0,1045.0,0,1.0
113871,4703.0,2024/10/19,03:51:49,ORGANIC_SEARCH,/sale,5.0,1297.0,mobile,Chrome,0,0.0,,0,0.0
113872,,04/10/2024,15:54:03,social,/home,2.0,608.0,mobile,Edge,0,0.0,,0,
113873,3178.0,25-12-2023,20:19:15,email,/sale,12.0,1636.0,tablet,Safari,0,0.0,,0,1.0
113874,,20-02-2024,05:23:28,direct,,15.0,147.0,tablet,Edge,0,0.0,,1,0.0
113875,2152.0,2024/09/06,02:22:01,direct,,4.0,1579.0,MOBILE,Edge,0,0.0,,1,1.0
113876,4732.0,10-16-2023,17:59:07,email,/products,8.0,1523.0,MOBILE,Edge,0,0.0,,1,0.0
113877,,2023/07/06,07:43:38,referral,/products,15.0,1547.0,tablet,,0,0.0,,0,
113878,3305.0,2024-03-31,20:29:17,organic_search,/products,1.0,1731.0,Desktop,Firefox,0,0.0,,0,
113879,4987.0,2024-03-21,07:18:12,email,,11.0,834.0,MOBILE,Edge,1,300.89,1045.0,0,0.0
113880,1831.0,2024-10-12,17:37:17,email,/category/electronics,14.0,1227.0,Desktop,Chrome,0,0.0,1031.0,0,0.0
113881,4947.0,09-03-2023,18:16:51,organic_search,/home,8.0,1708.0,mobile,Edge,0,0.0,,0,0.0
113882,728.0,2023-08-11,02:28:17,paid_search,,10.0,1296.0,,Safari,0,0.0,,1,
113883,,2023/06/06,09:42:44,organic_search,/home,9.0,1669.0,MOBILE,Safari,0,0.0,,1,0.0
113884,,04-01-2024,09:01:35,direct,,4.0,,tablet,Safari,0,0.0,,1,0.0
113885,,2024/02/07,22:50:28,social,/products,10.0,1242.0,Desktop,,0,0.0,,0,0.0
113886,3667.0,12/17/2024,19:00:32,organic_search,/category/electronics,11.0,582.0,tablet,Chrome,0,0.0,,1,1.0
113887,3189.0,05-26-2023,18:55:51,social,/products,6.0,825.0,,Safari,0,0.0,,0,0.0
113888,4307.0,2023-06-12,10:23:39,referral,/category/electronics,11.0,745.0,tablet,chrome,0,0.0,,1,0.0
113889,,05-26-2024,05:13:48,email,/category/electronics,11.0,700.0,desktop,,0,0.0,,0,1.0
113890,3604.0,2024-02-28,18:22:36,organic_search,/home,7.0,370.0,Desktop,Chrome,0,0.0,,0,0.0
113891,,10-07-2024,20:23:03,paid_search,/category/electronics,2.0,810.0,MOBILE,Edge,0,0.0,,0,1.0
113892,384.0,2024-07-18,03:25:23,paid_search,/products,8.0,1382.0,MOBILE,Firefox,0,0.0,,1,0.0
113893,,2024/02/03,11:45:04,paid_search,/home,3.0,1609.0,desktop,Firefox,0,0.0,,0,
113894,,09/22/2023,20:11:01,organic_search,/sale,6.0,162.0,desktop,Safari,0,0.0,,0,0.0
113895,1508.0,01-04-2024,13:33:43,social,/products,2.0,932.0,mobile,Safari,1,287.71,,0,0.0
113896,,2024-09-01,,paid_search,/products,14.0,479.0,,Safari,0,0.0,,0,0.0
113897,1050.0,02/24/2024,02:14:18,paid_search,/category/electronics,1.0,280.0,,Firefox,0,0.0,,0,
113898,,10-23-2024,13:51:02,email,/products,4.0,1216.0,MOBILE,Firefox,0,0.0,1027.0,0,0.0
113899,,2024-08-07,08:51:32,paid_search,/products,14.0,1020.0,desktop,chrome,0,0.0,,0,0.0
113900,649.0,03-31-2024,02:42:50,ORGANIC_SEARCH,/products,9.0,1717.0,,,0,0.0,,0,0.0
113901,,2023-04-15,08:48:54,paid_search,/products,10.0,1202.0,,Firefox,0,0.0,,0,1.0
113902,1925.0,2024/05/13,04:59:45,referral,,2.0,653.0,tablet,Firefox,0,0.0,,0,0.0
113903,,2024/10/30,17:52:36,paid_search,/home,15.0,1683.0,desktop,chrome,0,0.0,,0,1.0
113904,4985.0,2023/01/14,12:03:16,email,/category/electronics,-1.0,223.0,desktop,Safari,0,0.0,1018.0,0,0.0
113905,,2023-07-29,14:12:24,organic_search,,15.0,434.0,MOBILE,Edge,0,0.0,,0,1.0
113906,,14-11-2023,18:51:18,direct,,15.0,81.0,mobile,chrome,0,0.0,,0,0.0
113907,3023.0,12/31/2023,20:02:43,social,/sale,12.0,,Desktop,Chrome,0,0.0,,1,0.0
113908,1456.0,2024/02/24,,paid_search,,6.0,497.0,desktop,Edge,0,0.0,,0,0.0
113909,2050.0,12/03/2023,19:59:53,organic_search,/products,4.0,310.0,desktop,Firefox,0,0.0,,1,1.0
113910,,2024-07-13,18:19:25,paid_search,/sale,6.0,354.0,Desktop,Safari,0,0.0,,0,0.0
113911,412.0,2024-07-25,18:54:21,paid_search,/home,11.0,418.0,MOBILE,Firefox,0,0.0,,0,
113912,3865.0,2024/07/12,12:11:52,referral,,9.0,816.0,tablet,Safari,0,0.0,,0,
113913,,2024-01-31,21:12:53,paid_search,,5.0,557.0,tablet,Firefox,0,0.0,,1,0.0
113914,1026.0,28-01-2024,23:54:42,social,,13.0,900.0,mobile,chrome,0,0.0,,0,
113915,4776.0,2024-03-13,02:01:13,paid_search,/sale,5.0,864.0,Desktop,Chrome,0,0.0,,1,0.0
113916,3260.0,2024-06-12,11:06:35,organic_search,/home,11.0,1339.0,tablet,Chrome,0,0.0,,1,
113917,4316.0,2024/10/26,07:54:44,direct,/products,13.0,0.0,Desktop,chrome,0,0.0,,1,0.0
113918,,2023/10/28,19:06:06,paid_search,,15.0,93.0,,Firefox,0,0.0,,0,0.0
113919,,12-05-2024,12:48:41,referral,/products,11.0,342.0,Desktop,Edge,0,0.0,,1,0.0
113920,1214.0,2024/04/12,,paid_search,/home,15.0,806.0,tablet,Safari,0,0.0,,0,0.0
113921,3792.0,12/23/2024,,email,/home,14.0,1185.0,tablet,Safari,0,0.0,1016.0,0,0.0
113922,,06/27/2024,15:00:38,social,/sale,2.0,1656.0,Desktop,Edge,0,0.0,,1,0.0
113923,3824.0,2023-08-29,,email,/products,10.0,1147.0,MOBILE,Edge,0,0.0,1026.0,0,0.0
113924,,2024-08-04,01:00:15,organic_search,/category/electronics,6.0,1194.0,tablet,,0,0.0,,0,0.0
113925,2416.0,19-01-2024,14:32:55,organic_search,,7.0,811.0,Desktop,,0,0.0,,1,0.0
113926,,06-26-2024,15:33:14,social,,14.0,1126.0,desktop,Edge,0,0.0,,0,0.0
113927,,07/29/2023,16:40:10,paid_search,/home,10.0,1322.0,Desktop,Chrome,0,0.0,,1,0.0
113928,,01/09/2024,07:45:39,email,,9.0,1750.0,tablet,Firefox,0,0.0,1019.0,1,0.0
113929,,08-01-2023,11:55:32,paid_search,/sale,4.0,116.0,mobile,Safari,0,0.0,,0,0.0
113930,,22-07-2023,21:25:24,organic_search,/products,11.0,1276.0,mobile,Chrome,0,0.0,,0,0.0
113931,,03-06-2024,03:01:42,referral,/sale,10.0,349.0,mobile,Edge,0,0.0,,1,0.0
113932,4005.0,2023-09-20,13:33:45,paid_search,/category/electronics,7.0,1752.0,Desktop,Safari,0,0.0,,0,0.0
113933,,2023-10-10,21:45:49,social,/products,5.0,1699.0,tablet,Chrome,0,0.0,,1,0.0
113934,1181.0,06-29-2024,09:49:16,ORGANIC_SEARCH,/sale,8.0,1049.0,mobile,chrome,0,0.0,,0,0.0
113935,4637.0,01-21-2023,09:36:29,social,/home,4.0,306.0,mobile,Safari,0,0.0,,0,0.0
113936,4472.0,12/12/2024,,social,/products,11.0,834.0,mobile,Chrome,0,0.0,,0,0.0
113937,3982.0,05-25-2024,07:28:50,direct,/home,8.0,1661.0,desktop,Chrome,0,0.0,,0,0.0
113938,,2024/12/12,17:13:39,email,/category/electronics,4.0,1460.0,,Safari,0,0.0,,0,0.0
113939,1458.0,2023-02-25,10:11:43,organic_search,/sale,15.0,144.0,MOBILE,Edge,0,0.0,,0,
113940,4984.0,2024-02-09,19:59:28,social,,1.0,1485.0,Desktop,Edge,0,0.0,,1,
113941,,05-08-2023,06:58:53,email,/category/electronics,3.0,1034.0,desktop,Safari,0,0.0,1002.0,0,1.0
113942,1167.0,12/22/2023,23:47:35,organic_search,/home,7.0,681.0,Desktop,Chrome,0,0.0,,1,0.0
113943,3771.0,2024-02-26,,referral,/sale,9.0,724.0,Desktop,Safari,0,0.0,,1,0.0
113944,,2023-10-19,23:45:06,organic_search,/home,9.0,1595.0,mobile,,0,0.0,,1,0.0
113945,4092.0,2023-06-02,08:27:34,referral,/category/electronics,12.0,1107.0,tablet,Chrome,0,0.0,,0,0.0
113946,3706.0,2023/03/27,19:20:51,email,,6.0,888.0,MOBILE,Firefox,0,0.0,1005.0,1,
113947,,06/11/2023,02:15:01,social,/products,4.0,1261.0,Desktop,Chrome,0,0.0,,1,0.0
113948,,22-12-2024,,paid_search,/sale,12.0,1645.0,desktop,chrome,0,0.0,,0,0.0
113949,,09-06-2023,,paid_search,/products,8.0,1187.0,,Edge,0,0.0,,0,0.0
113950,3360.0,11/06/2023,17:21:59,referral,,9.0,1640.0,desktop,Safari,0,0.0,,0,0.0
113951,,03/19/2024,14:02:56,email,,3.0,873.0,tablet,Edge,0,0.0,1045.0,0,0.0
113952,1191.0,2023-12-06,15:19:50,DIRECT,/home,5.0,585.0,MOBILE,,0,0.0,,1,0.0
113953,2442.0,2023-05-15,18:59:12,social,/products,5.0,339.0,tablet,Safari,0,0.0,,0,0.0
113954,2266.0,12/16/2023,09:01:55,organic_search,/products,6.0,136.0,MOBILE,Chrome,0,0.0,,0,0.0
113955,2362.0,12-10-2024,10:47:13,direct,/sale,4.0,1186.0,Desktop,chrome,0,0.0,,1,0.0
113956,,2024/11/30,,organic_search,,11.0,878.0,tablet,Edge,0,0.0,,0,1.0
113957,3420.0,02/12/2023,18:21:45,DIRECT,/sale,15.0,1088.0,mobile,Firefox,0,0.0,,1,1.0
113958,,2023-03-02,20:20:30,organic_search,/category/electronics,14.0,1580.0,mobile,Safari,0,0.0,,0,0.0
113959,,01-09-2023,22:30:24,direct,/home,3.0,690.0,mobile,,0,0.0,,0,0.0
113960,,2023-06-27,21:24:19,paid_search,/products,13.0,352.0,mobile,Safari,1,399.2,,0,0.0
113961,1784.0,11-12-2023,,email,/home,13.0,1129.0,desktop,,0,0.0,,0,
113962,,08/11/2024,01:49:09,paid_search,/products,4.0,366.0,tablet,chrome,0,0.0,,1,1.0
113963,,2024-03-04,11:09:01,email,/products,1.0,1391.0,,Edge,0,0.0,1027.0,1,0.0
113964,3824.0,2024/06/22,06:29:39,organic_search,/sale,11.0,1661.0,mobile,chrome,0,0.0,,1,0.0
113965,2802.0,12/19/2023,07:18:59,email,/products,14.0,1386.0,desktop,Safari,0,0.0,,1,0.0
113966,,04-26-2024,06:04:24,email,/category/electronics,15.0,1229.0,,,1,323.46,,0,0.0
113967,,04/10/2024,09:36:12,organic_search,/products,7.0,1479.0,tablet,Safari,0,0.0,,0,0.0
113968,478.0,2024-10-22,16:15:49,paid_search,,14.0,791.0,mobile,,0,0.0,,1,0.0
113969,,2023/03/31,14:30:34,paid_search,/home,13.0,1253.0,tablet,Safari,0,0.0,,1,0.0
113970,1755.0,10-05-2024,10:22:42,paid_search,,4.0,1370.0,,Safari,0,0.0,,1,0.0
113971,,2023-07-30,13:29:12,ORGANIC_SEARCH,/sale,12.0,1765.0,desktop,Edge,0,0.0,,0,0.0
113972,2489.0,13-05-2024,16:08:09,social,/home,14.0,159.0,tablet,Edge,0,0.0,,1,0.0
113973,,2024/02/16,04:26:08,social,/category/electronics,2.0,1632.0,tablet,Safari,0,0.0,,0,0.0
113974,,11/20/2023,09:02:12,organic_search,/category/electronics,0.0,969.0,desktop,chrome,0,0.0,,1,
113975,,11-16-2024,15:44:23,direct,/products,3.0,1443.0,,chrome,1,267.6,,1,0.0
113976,,07-24-2024,22:49:17,paid_search,,14.0,-100.0,desktop,Firefox,0,0.0,,0,0.0
113977,,2024/11/07,03:44:35,social,/sale,9.0,271.0,desktop,Edge,0,0.0,,0,0.0
113978,406.0,07-20-2024,,organic_search,,12.0,330.0,desktop,Edge,0,0.0,,0,0.0
113979,3833.0,11/12/2023,20:00:50,email,/products,4.0,911.0,MOBILE,Firefox,0,0.0,,1,
113980,,31-01-2024,03:07:26,direct,/home,11.0,348.0,,Firefox,0,0.0,,0,0.0
113981,3679.0,2024/12/23,,direct,/products,8.0,182.0,tablet,Safari,0,0.0,,0,
113982,,09/01/2023,02:48:40,EMAIL,,14.0,468.0,tablet,,0,0.0,1026.0,1,0.0
113983,4839.0,2024/05/25,00:22:03,organic_search,/sale,5.0,1125.0,desktop,Safari,0,0.0,,1,0.0
113984,,29-02-2024,02:53:51,social,/home,8.0,-100.0,Desktop,Chrome,0,0.0,,1,0.0
113985,,2023/03/31,04:48:04,social,,4.0,1404.0,Desktop,chrome,0,0.0,,0,0.0
113986,3649.0,12-04-2023,16:29:37,direct,/products,13.0,1114.0,tablet,chrome,0,0.0,,0,
113987,,13-02-2023,16:39:28,email,/sale,7.0,901.0,tablet,Edge,0,0.0,,0,
113988,4693.0,01/08/2023,14:14:50,organic_search,/sale,9.0,1253.0,desktop,Safari,0,0.0,,1,0.0
113989,294.0,2024-05-29,19:54:48,EMAIL,/sale,6.0,1624.0,tablet,Edge,0,0.0,,0,0.0
113990,3181.0,2024-06-19,19:55:00,organic_search,/sale,9.0,1306.0,tablet,Chrome,0,0.0,,0,
113991,582.0,07/31/2024,16:47:49,email,/sale,3.0,405.0,mobile,Safari,1,250.96,1020.0,1,0.0
113992,461.0,08-01-2024,11:03:10,direct,/category/electronics,5.0,378.0,MOBILE,Safari,0,0.0,,1,0.0
113993,2452.0,09-18-2024,20:34:26,paid_search,/sale,11.0,1446.0,,Safari,0,0.0,,1,
113994,,2023/12/21,18:02:49,direct,/sale,5.0,727.0,mobile,,0,0.0,,0,0.0
113995,,2024-02-27,07:16:02,email,/sale,7.0,364.0,MOBILE,chrome,0,0.0,1045.0,1,0.0
113996,,02-10-2023,,organic_search,/sale,8.0,625.0,,Firefox,0,0.0,,1,1.0
113997,562.0,2023-04-02,13:39:48,organic_search,/products,4.0,,desktop,Edge,0,0.0,,0,0.0
113998,4286.0,12/25/2023,,organic_search,/products,12.0,1762.0,MOBILE,Firefox,0,0.0,,0,0.0
113999,,07-03-2023,00:28:14,direct,/category/electronics,15.0,1476.0,mobile,Chrome,0,0.0,,0,0.0
114000,,12-22-2023,,organic_search,,12.0,383.0,mobile,Chrome,0,0.0,,1,0.0
114001,,06/13/2024,17:06:40,organic_search,/products,5.0,815.0,MOBILE,Safari,0,0.0,,0,0.0
114002,2762.0,09-06-2024,,email,,5.0,1717.0,desktop,Firefox,0,0.0,,0,
114003,4452.0,2024-04-07,19:38:21,email,,11.0,-100.0,Desktop,,0,0.0,1014.0,1,
114004,,04-22-2023,17:16:14,social,/home,2.0,685.0,MOBILE,Firefox,0,0.0,,0,0.0
114005,,03-08-2023,02:41:15,organic_search,/products,15.0,1747.0,Desktop,,0,0.0,,0,0.0
